Gene	Chrom	Start	End	Coding
PF3D7_1326500	chr13	1099245	1106065	Coding
PF3D7_1326600	chr13	1107779	1122729	Coding
PF3D7_1326700	chr13	1125242	1127086	Coding
SYN18	chr13	1127157	1128955	Coding
PF3D7_1326900	chr13	1129282	1133343	Coding
PF3D7_1327000	chr13	1133394	1138536	Coding
PF3D7_1327100	chr13	1138558	1141561	Coding
RPR2	chr13	1142949	1144084	Coding
PF3D7_1327300	chr13	1145298	1152588	Coding
PF3D7_1327400	chr13	1152124	1154113	Coding
PF3D7_1327500	chr13	1154684	1158545	Coding
NMNAT	chr13	1158691	1160403	Coding
UPF3B	chr13	1159359	1161728	Coding
PF3D7_1327800	chr13	1162463	1165039	Coding
PF3D7_1327900	chr13	1165307	1166558	Coding
PF3D7_1328000	chr13	1173631	1181569	Coding
PF3D7_1328100	chr13	1183590	1186246	Coding
PF3D7_1328200	chr13	1186514	1196153	Coding
PF3D7_1328300	chr13	1195364	1199554	Coding
PF3D7_1328400	chr13	1199670	1202958	Coding
PF3D7_1328500	chr13	1203340	1208913	Coding
PF3D7_1328600	chr13	1209744	1211772	Coding
SIR2A	chr13	1213757	1216004	Coding
PF3D7_1328900	chr13	1214915	1217537	Coding
PF3D7_1329000	chr13	1217710	1226469	Coding
MyoF	chr13	1226639	1235365	Coding
PF3D7_1329200	chr13	1236406	1238812	Coding
CAF1B	chr13	1238815	1241964	Coding
AMPD	chr13	1242635	1247339	Coding
PF3D7_1329500	chr13	1250030	1258393	Coding
PF3D7_1329600	chr13	1258409	1260377	Coding
ACBP1	chr13	1260632	1263601	Coding
PF3D7_1329800	chr13	1264495	1269102	Coding
PF3D7_1329900	chr13	1269178	1271461	Coding
PF3D7_1330000	chr13	1271713	1273859	Coding
PF3D7_1330100	chr13	1274448	1275008	Coding
PF3D7_1330200	chr13	1275104	1276146	Coding
PF3D7_1330300	chr13	1275888	1278531	Coding
PF3D7_1330400	chr13	1278881	1281897	Coding
PF3D7_1330500	chr13	1284735	1287844	Coding
PF3D7_1330600	chr13	1287674	1289679	Coding
PF3D7_1330700	chr13	1289960	1293507	Coding
PF3D7_1330800	chr13	1293638	1297395	Coding
PF3D7_1331000	chr13	1297070	1299355	Coding
POLQ	chr13	1299417	1305427	Coding
PF3D7_1331200	chr13	1305681	1308163	Coding
SEC11	chr13	1308678	1310348	Coding
PF3D7_1331400	chr13	1310771	1312216	Coding
PF3D7_1331500	chr13	1313440	1316380	Coding
DEH	chr13	1316161	1317997	Coding
PF3D7_1331700	chr13	1318841	1323158	Coding
PF3D7_1331800	chr13	1322579	1325044	Coding
SYN5	chr13	1325849	1328634	Coding
PF3D7_1332100	chr13	1329491	1331059	Coding
PF3D7_1332200	chr13	1332221	1335647	Coding
TRAPPC2	chr13	1335713	1337184	Coding
PF3D7_1332400	chr13	1336921	1340631	Coding
APN1	chr13	1340764	1344123	Coding
PF3D7_1332500	chr13	1340768	1341856	Coding
DBP8	chr13	1344509	1347450	Coding
PF3D7_1332800	chr13	1347359	1349852	Coding
cyto-IRS	chr13	1349542	1354540	Coding
CPN20	chr13	1354881	1357621	Coding
PF3D7_1333100	chr13	1357703	1360831	Coding
UBA1	chr13	1360971	1367998	Coding
PF3D7_1333300	chr13	1367637	1369621	Coding
PF3D7_1333400	chr13	1369452	1370905	Coding
PF3D7_1333500	chr13	1371664	1373056	Coding
UTP4	chr13	1372985	1377791	Coding
CenH3	chr13	1378294	1380973	Coding
PF3D7_1333800	chr13	1380836	1383978	Coding
PF3D7_1333900	chr13	1384922	1389288	Coding
PF3D7_1334000	chr13	1389425	1391366	Coding
PF3D7_1334100	chr13	1392263	1396454	Coding
PF3D7_1334200	chr13	1397512	1399983	Coding
MSRP5	chr13	1400682	1402748	Coding
MSRP4	chr13	1403522	1404451	Coding
MSRP6	chr13	1405046	1408182	Coding
MSRP3	chr13	1408270	1410124	Coding
MSRP7	chr13	1410493	1412171	Coding
MSRP2	chr13	1412213	1413947	Coding
MSRP1	chr13	1415833	1417543	Coding
MSP7	chr13	1418213	1421552	Coding
RH2b	chr13	1428350	1439462	Coding
RH2a	chr13	1440169	1451101	Coding
PF3D7_1335500	chr13	1451489	1453443	Coding
PF3D7_1335600	chr13	1454260	1456075	Coding
COG3	chr13	1456097	1461662	Coding
PF3D7_1335800	chr13	1462045	1464260	Coding
TRAP	chr13	1464895	1466619	Coding
PF3D7_1336000	chr13	1469753	1471997	Coding
PF3D7_1336100	chr13	1472056	1473319	Coding
PF3D7_1336200	chr13	1473321	1476255	Coding
PF3D7_1336300	chr13	1476333	1477407	Coding
PF3D7_1336400	chr13	1477391	1482233	Coding
PF3D7_1336600	chr13	1480483	1482222	Coding
PV3	chr13	1482259	1484407	Coding
NUDC	chr13	1485785	1487899	Coding
cTrpRS	chr13	1487930	1490567	Coding
OCT1	chr13	1491206	1494872	Coding
PK6	chr13	1495106	1497722	Coding
DXS	chr13	1497877	1501494	Coding
PF3D7_1337300	chr13	1502688	1506534	Coding
PF3D7_1337400	chr13	1506707	1509508	Coding
PF3D7_1337500	chr13	1509051	1521971	Coding
PH2	chr13	1525110	1528360	Coding
CDPK5	chr13	1527826	1531730	Coding
PF3D7_1337900	chr13	1533805	1535537	Coding
PF3D7_1338000	chr13	1535607	1540516	Coding
RPN3	chr13	1540544	1544422	Coding
RPL6	chr13	1544563	1547358	Coding
EF-1gamma	chr13	1547546	1550917	Coding
PF3D7_1338400	chr13	1550500	1553305	Coding
PF3D7_1338500	chr13	1554199	1556364	Coding
PF3D7_1338600	chr13	1556354	1561135	Coding
PF3D7_1338700	chr13	1561210	1563893	Coding
PF3D7_1338800	chr13	1564491	1567716	Coding
PF3D7_1338900	chr13	1568367	1571577	Coding
PF3D7_1339000	chr13	1572631	1573723	Coding
PF3D7_1339300	chr13	1579733	1585346	Coding
ApiCOX14	chr13	1585383	1586852	Coding
PF3D7_1339500	chr13	1586916	1588336	Coding
PF3D7_1339600	chr13	1588075	1590380	Coding
PF3D7_1339700	chr13	1590184	1596674	Coding
MZT1	chr13	1596717	1597962	Coding
ABCB5	chr13	1598111	1601567	Coding
PSOP7	chr13	1601698	1603554	Coding
RRP42	chr13	1603632	1605515	Coding
PF3D7_1340200	chr13	1605532	1606298	Coding
PF3D7_1340300	chr13	1606863	1610503	Coding
PF3D7_1340400	chr13	1610715	1611989	Coding
PF3D7_1340500	chr13	1613155	1616805	Coding
DBR1	chr13	1617537	1620495	Coding
RAB11b	chr13	1620976	1623379	Coding
MPC1	chr13	1622988	1625706	Coding
PiT	chr13	1625796	1629643	Coding
PF3D7_1341200	chr13	1633454	1635827	Coding
PF3D7_1341300	chr13	1635428	1638062	Coding
ISC1	chr13	1639020	1641267	Coding
GPI10	chr13	1641926	1644490	Coding
PF3D7_1341700	chr13	1645048	1645868	Coding
IMC1k	chr13	1645735	1648368	Coding
PF3D7_1341900	chr13	1649035	1651981	Coding
PF3D7_1342000	chr13	1652531	1655349	Coding
IRP	chr13	1655461	1660193	Coding
PF3D7_1342200	chr13	1660640	1663930	Coding
PF3D7_1342300	chr13	1664354	1665907	Coding
CK2beta2	chr13	1665798	1668854	Coding
SPECT1	chr13	1669390	1671510	Coding
MyoA	chr13	1673239	1677299	Coding
RPB12	chr13	1677300	1678286	Coding
PEPCK	chr13	1678802	1682001	Coding
AP2-HS	chr13	1682054	1694167	Coding
PMT	chr13	1695462	1699267	Coding
PF3D7_1343100	chr13	1699588	1702492	Coding
PF3D7_1343200	chr13	1703564	1707279	Coding
PF3D7_1343300	chr13	1706393	1711568	Coding
RAD5	chr13	1714271	1719409	Coding
PF3D7_1343500	chr13	1719474	1721883	Coding
PF3D7_1343600	chr13	1721704	1724056	Coding
Kelch13	chr13	1724600	1727877	Coding
PF3D7_1343800	chr13	1730093	1753967	Coding
PRPF4	chr13	1755697	1758708	Coding
PF3D7_1344000	chr13	1758930	1762648	Coding
PF3D7_1344100	chr13	1763082	1767594	Coding
GRP170	chr13	1768122	1772620	Coding
PF3D7_1344300	chr13	1773639	1781932	Coding
PF3D7_1344400	chr13	1785041	1787409	Coding
USB1	chr13	1787599	1788926	Coding
LipA	chr13	1789220	1790757	Coding
PF3D7_1344700	chr13	1790894	1794920	Coding
ATCase	chr13	1795375	1798284	Coding
PF3D7_1344900	chr13	1799856	1806394	Coding
PF3D7_1345000	chr13	1806661	1809617	Coding
TRX2	chr13	1809393	1810615	Coding
ROM6	chr13	1811227	1813968	Coding
ApiCOX16	chr13	1814550	1815796	Coding
PF3D7_1345400	chr13	1816344	1821300	Coding
UBC	chr13	1822843	1825456	Coding
PF3D7_1345600	chr13	1825789	1828280	Coding
IDH	chr13	1827863	1830813	Coding
PF3D7_1345800	chr13	1830487	1835383	Coding
SPC25	chr13	1835227	1837216	Coding
PF3D7_1346000	chr13	1837752	1840105	Coding
SEC61A	chr13	1842673	1844921	Coding
PF3D7_1346200	chr13	1845502	1847873	Coding
ALBA2	chr13	1848215	1851281	Coding
PF3D7_1346400	chr13	1852631	1871215	Coding
PF3D7_1346500	chr13	1871485	1873751	Coding
C2AP4	chr13	1873784	1875145	Coding
P48/45	chr13	1875452	1878087	Coding
P47	chr13	1878475	1880618	Coding
PF3D7_1346900	chr13	1881224	1883036	Coding
WDR92	chr13	1882964	1884946	Coding
TOP3	chr13	1885939	1888476	Coding
NT1	chr13	1889277	1891491	Coding
PF3D7_1347300	chr13	1893364	1895258	Coding
PF3D7_1347400	chr13	1895620	1896958	Coding
ALBA4	chr13	1896562	1903155	Coding
PF3D7_1347600	chr13	1902723	1905355	Coding
ECT	chr13	1907067	1911493	Coding
LRR4.1	chr13	1911507	1912832	Coding
PF3D7_1347900	chr13	1912646	1919522	Coding
PF3D7_1348000	chr13	1919643	1924321	Coding
PF3D7_1348100	chr13	1925011	1927105	Coding
PF3D7_1348200	chr13	1927114	1928445	Coding
PF3D7_1348300	chr13	1929041	1934453	Coding
PF3D7_1348400	chr13	1935006	1947401	Coding
PF3D7_1348500	chr13	1950044	1952494	Coding
PF3D7_1348600	chr13	1952854	1954954	Coding
WDR16	chr13	1955254	1958358	Coding
PF3D7_1348800	chr13	1959657	1965677	Coding
PF3D7_1348900	chr13	1965627	1966386	Coding
PF3D7_1349000	chr13	1966890	1969427	Coding
PF3D7_1349100	chr13	1969601	1971078	Coding
PF3D7_1349200	chr13	1971557	1974585	Coding
TKL3	chr13	1976376	1982692	Coding
PF3D7_1349400	chr13	1982878	1985282	Coding
PF3D7_1349500	chr13	1985013	1996039	Coding
PF3D7_1349600	chr13	1996357	1998701	Coding
PF3D7_1349700	chr13	1998716	1999945	Coding
PF3D7_1349800	chr13	2000270	2002377	Coding
PF3D7_1349900	chr13	2002379	2002989	Coding
PF3D7_1350000	chr13	2003004	2005374	Coding
KRS1	chr13	2005394	2008444	Coding
SNRPE	chr13	2009378	2010603	Coding
PF3D7_1350300	chr13	2010870	2012401	Coding
PF3D7_1350400	chr13	2012425	2015228	Coding
PF3D7_1350500	chr13	2014953	2019472	Coding
PF3D7_1350600	chr13	2021350	2022307	Coding
PF3D7_1350700	chr13	2023039	2025270	Coding
PF3D7_1350800	chr13	2025366	2026106	Coding
ApiAP2	chr13	2026229	2029960	Coding
PF3D7_1351000	chr13	2032016	2040395	Coding
PF3D7_1351100	chr13	2039975	2042372	Coding
PF3D7_1351200	chr13	2042430	2048269	Coding
PF3D7_1351300	chr13	2048381	2049656	Coding
PF3D7_1351400	chr13	2051487	2053580	Coding
GK	chr13	2055161	2057075	Coding
IMC1f	chr13	2058839	2064747	Coding
PF3D7_1351800	chr13	2065333	2067148	Coding
PF3D7_1351900	chr13	2067513	2068916	Coding
PF3D7_1352000	chr13	2069203	2075512	Coding
ABCB6	chr13	2075535	2079893	Coding
UTP15	chr13	2079867	2083628	Coding
PF3D7_1352300	chr13	2083689	2086318	Coding
PF3D7_1352400	chr13	2087113	2092848	Coding
PF3D7_1352500	chr13	2092297	2094680	Coding
PF3D7_1352600	chr13	2096326	2099369	Coding
AQR	chr13	2101043	2109710	Coding
MON1	chr13	2110042	2113787	Coding
PF3D7_1352900	chr13	2113577	2116771	Coding
PF3D7_1353100	chr13	2124264	2126527	Coding
MAHRP2	chr13	2129062	2131680	Coding
PF3D7_1353300	chr13	2132005	2139029	Coding
PF3D7_1353400	chr13	2139411	2143719	Coding
TFB4	chr13	2143723	2145387	Coding
ERD2	chr13	2145221	2147873	Coding
ROMO1	chr13	2149723	2150864	Coding
PF3D7_1353800	chr13	2151014	2152684	Coding
PF3D7_1353900	chr13	2153175	2155528	Coding
PF3D7_1354000	chr13	2155755	2157542	Coding
PF3D7_1354100	chr13	2157908	2159670	Coding
SAC1	chr13	2159676	2163263	Coding
PF3D7_1354300	chr13	2163553	2168036	Coding
PF3D7_1354400	chr13	2169202	2172008	Coding
ADSS	chr13	2173757	2176285	Coding
PF3D7_1354600	chr13	2175867	2177361	Coding
PF3D7_1354700	chr13	2178639	2179862	Coding
MCA1	chr13	2180143	2183414	Coding
PF3D7_1354900	chr13	2183640	2186476	Coding
MCM6	chr13	2186494	2190804	Coding
PF3D7_1355200	chr13	2190835	2194498	Coding
SET6	chr13	2195099	2197551	Coding
PP5	chr13	2198698	2202351	Coding
PIP1	chr13	2202011	2205513	Coding
NIF3	chr13	2205950	2212554	Coding
SF3B5	chr13	2212459	2215136	Coding
PF3D7_1355900	chr13	2216285	2218436	Coding
PF3D7_1356000	chr13	2218743	2222939	Coding
PF3D7_1356100	chr13	2223411	2227718	Coding
TIM23	chr13	2228269	2229941	Coding
PF3D7_1356300	chr13	2231116	2233675	Coding
PF3D7_1356400	chr13	2234959	2238932	Coding
PF3D7_1356500	chr13	2239261	2240004	Coding
PF3D7_1356600	chr13	2240792	2243672	Coding
PF3D7_1356700	chr13	2244508	2247386	Coding
ARK3	chr13	2248107	2262674	Coding
PK5	chr13	2262738	2265705	Coding
PF3D7_1357000	chr13	2265717	2269459	Coding
PF3D7_1357100	chr13	2266590	2270877	Coding
GluRS	chr13	2271135	2274371	Coding
PF3D7_1357300	chr13	2274713	2275078	Coding
PF3D7_1357400	chr13	2275621	2280940	Coding
PF3D7_1357500	chr13	2280953	2284450	Coding
PF3D7_1357600	chr13	2284813	2286089	Coding
UTP21	chr13	2285945	2291193	Coding
CCT4	chr13	2291061	2295045	Coding
PF3D7_1357900	chr13	2295079	2297485	Coding
PF3D7_1358000	chr13	2297267	2305076	Coding
PF3D7_1358100	chr13	2305078	2308166	Coding
PF3D7_1358200	chr13	2308497	2314416	Coding
ROM7	chr13	2314206	2316111	Coding
PF3D7_1358400	chr13	2316496	2318408	Coding
PF3D7_1358500	chr13	2318416	2321089	Coding
PF3D7_1358600	chr13	2322060	2325077	Coding
YOP1L	chr13	2325473	2328323	Coding
RPS15	chr13	2329517	2331678	Coding
PF3D7_1358900	chr13	2331698	2335247	Coding
PF3D7_1359000	chr13	2335486	2346648	Coding
PF3D7_1359100	chr13	2347380	2350101	Coding
HMGB4	chr13	2350110	2353226	Coding
DIS3	chr13	2353589	2357798	Coding
CELF1	chr13	2358469	2362433	Coding
PF3D7_1359500	chr13	2364426	2365235	Coding
PF3D7_1359600	chr13	2367440	2379279	Coding
PF3D7_1359700	chr13	2379985	2393171	Coding
PF3D7_1359800	chr13	2393370	2394355	Coding
PF3D7_1359900	chr13	2395314	2402848	Coding
PF3D7_1360000	chr13	2403511	2404044	Coding
RRM1	chr13	2404623	2406467	Coding
EMC3	chr13	2406644	2408604	Coding
PF3D7_1360300	chr13	2408666	2410749	Coding
PF3D7_1360400	chr13	2411192	2412387	Coding
GCbeta	chr13	2413324	2425261	Coding
PIAS	chr13	2425337	2432314	Coding
FLN	chr13	2434692	2439303	Coding
PF3D7_1360900	chr13	2439392	2443396	Coding
PRMT5	chr13	2444905	2447446	Coding
SEC24A	chr13	2449531	2453792	Coding
PF3D7_1361200	chr13	2454751	2461569	Coding
PF3D7_1361300	chr13	2461591	2463928	Coding
ADF2	chr13	2463755	2464745	Coding
PF3D7_1361500	chr13	2464790	2468539	Coding
YfhJ	chr13	2469127	2469540	Coding
COX2A	chr13	2470306	2472405	Coding
GAC	chr13	2473498	2482244	Coding
PCNA1	chr13	2481776	2484101	Coding
ApiCOX24	chr13	2486033	2487778	Coding
14-3-3II	chr13	2487843	2489579	Coding
RUVB3	chr13	2489913	2492561	Coding
TMCO1	chr13	2492607	2494181	Coding
Pcalp	chr13	2495001	2502249	Coding
EXO	chr13	2502730	2505875	Coding
PF3D7_1362600	chr13	2505912	2507356	Coding
PF3D7_1362700	chr13	2509007	2517549	Coding
PF3D7_1362800	chr13	2518311	2525712	Coding
PF3D7_1362900	chr13	2526360	2531483	Coding
PF3D7_1363000	chr13	2532007	2535722	Coding
PF3D7_1363100	chr13	2535745	2539767	Coding
PNKP	chr13	2539355	2541896	Coding
PF3D7_1363300	chr13	2542180	2543589	Coding
DOA1	chr13	2543068	2547394	Coding
CCR4-2	chr13	2547654	2551108	Coding
PF3D7_1363600	chr13	2551210	2552002	Coding
AMR1	chr13	2552035	2555363	Coding
GEX1	chr13	2556025	2559547	Coding
PF3D7_1364000	chr13	2563135	2567108	Coding
P92	chr13	2568534	2571611	Coding
NUP205	chr13	2571524	2578165	Coding
PRP16	chr13	2578668	2582635	Coding
PF3D7_1364400	chr13	2583838	2595100	Coding
RRP45	chr13	2596245	2598309	Coding
PF3D7_1364600	chr13	2598355	2601731	Coding
RPB5	chr13	2603194	2605638	Coding
FC	chr13	2605886	2608261	Coding
PF3D7_1365000	chr13	2608363	2610359	Coding
mtRPS17	chr13	2609807	2610960	Coding
PF3D7_1365200	chr13	2610995	2612309	Coding
PF3D7_1365300	chr13	2611904	2615834	Coding
UBA4	chr13	2615836	2618677	Coding
GCVT	chr13	2619004	2621127	Coding
TOP6B	chr13	2621160	2624082	Coding
PF3D7_1365700	chr13	2624097	2627647	Coding
PF3D7_1365800	chr13	2629805	2631978	Coding
PF3D7_1365900	chr13	2632304	2634360	Coding
PF3D7_1366000	chr13	2633993	2636011	Coding
DIP13	chr13	2636101	2637601	Coding
PF3D7_1366200	chr13	2637892	2639016	Coding
PF3D7_1366300	chr13	2638584	2653705	Coding
RHOP148	chr13	2654471	2660689	Coding
NDK	chr13	2660521	2662797	Coding
SRPR-alpha	chr13	2662173	2665818	Coding
PF3D7_1366700	chr13	2665864	2668733	Coding
PF3D7_1366800	chr13	2668028	2671369	Coding
PF3D7_1366900	chr13	2674514	2679479	Coding
SKP1	chr13	2678143	2680756	Coding
SNP1	chr13	2680786	2683055	Coding
PF3D7_1367200	chr13	2683581	2684967	Coding
PF3D7_1367300	chr13	2685059	2686331	Coding
PF3D7_1367400	chr13	2687168	2691319	Coding
PF3D7_1367500	chr13	2691361	2693825	Coding
PF3D7_1367600	chr13	2693485	2695219	Coding
AlaRS	chr13	2695379	2700285	Coding
PSOP2	chr13	2701228	2704776	Coding
PF3D7_1367900	chr13	2706499	2708442	Coding
PF3D7_1368000	chr13	2708492	2709566	Coding
RPN11	chr13	2709995	2711880	Coding
ABCE1	chr13	2713313	2717072	Coding
PF3D7_1368300	chr13	2717791	2719445	Coding
PF3D7_1368400	chr13	2718413	2721928	Coding
PF3D7_1368500	chr13	2722470	2725470	Coding
TIM9	chr13	2725142	2726519	Coding
PF3D7_1368700	chr13	2727274	2729996	Coding
ERCC4	chr13	2730239	2736221	Coding
PF3D7_1368900	chr13	2738083	2741740	Coding
GPAA1	chr13	2742329	2746396	Coding
PF3D7_1369100	chr13	2746174	2748732	Coding
PF3D7_1369200	chr13	2748967	2756484	Coding
PF3D7_1369300	chr13	2755662	2758407	Coding
PF3D7_1369400	chr13	2759048	2768913	Coding
PF3D7_1369500	chr13	2769414	2773904	Coding
PF3D7_1369600	chr13	2773725	2776948	Coding
SNRPA1	chr13	2777488	2779407	Coding
MAHRP1	chr13	2786609	2789345	Coding
PF3D7_1371500	chr13	2808200	2810256	Coding
FIKK13	chr13	2821078	2824446	Coding
PF3D7_1371800	chr13	2823251	2825967	Coding
PF3D7_1371900	chr13	2829530	2830830	Coding
PF3D7_1372000	chr13	2832623	2835439	Coding
GEXP04	chr13	2835756	2839580	Coding
HRPIII	chr13	2840236	2842840	Coding
PF3D7_1372300	chr13	2843157	2847557	Coding
ACS4	chr13	2850369	2853482	Coding
RIF	chr13	2856586	2858026	Coding
RIF	chr13	2860163	2861441	Coding
PF3D7_1372800	chr13	2863866	2864869	Coding
RIF	chr13	2868923	2870165	Coding
RIF	chr13	2871860	2873088	Coding
PF3D7_1373200	chr13	2875991	2876203	Coding
RIF	chr13	2877908	2879141	Coding
RIF	chr13	2881591	2882956	Coding
VAR	chr13	2884786	2892340	Coding
RIF	chr14	7208	8538	Coding
RIF	chr14	10974	12117	Coding
RIF	chr14	14126	15363	Coding
RIF	chr14	17469	18808	Coding
RIF	chr14	20897	22232	Coding
PF3D7_1400700	chr14	24337	25320	Coding
RIF	chr14	27321	28428	Coding
GBPH	chr14	34693	35773	Coding
PF3D7_1401100	chr14	39940	43736	Coding
PF3D7_1401200	chr14	46160	48541	Coding
EH2	chr14	47990	50443	Coding
ETRAMP14	chr14	52256	54457	Coding
PF3D7_1401500	chr14	56497	59127	Coding
PF3D7_1401600	chr14	60100	64491	Coding
PF3D7_1401700	chr14	66269	67081	Coding
CK	chr14	69339	74061	Coding
PF3D7_1401900	chr14	73418	76793	Coding
PF3D7_1402000	chr14	76988	80648	Coding
PF3D7_1402100	chr14	80732	83840	Coding
ApiCOX19	chr14	84195	85840	Coding
RPN6	chr14	85517	89001	Coding
PF3D7_1402400	chr14	89265	91389	Coding
PF3D7_1402500	chr14	91741	94594	Coding
SR140	chr14	94596	99118	Coding
PF3D7_1402800	chr14	100564	106014	Coding
PF3D7_1402900	chr14	106341	109299	Coding
PF3D7_1403000	chr14	110031	112645	Coding
CAPD2	chr14	112600	119538	Coding
PF3D7_1403200	chr14	119995	121405	Coding
PF3D7_1403300	chr14	121855	125340	Coding
PF3D7_1403400	chr14	125986	129877	Coding
PF3D7_1403500	chr14	130022	132234	Coding
Sel1	chr14	131925	133539	Coding
TRAM	chr14	133424	135951	Coding
MISFIT	chr14	136530	141420	Coding
CPPED1	chr14	141443	143326	Coding
RPB4	chr14	143936	144696	Coding
PF3D7_1404100	chr14	144730	146345	Coding
PF3D7_1404200	chr14	147447	148737	Coding
SOAP	chr14	150000	150608	Coding
PF3D7_1404400	chr14	151480	152805	Coding
RRP5	chr14	152807	154904	Coding
ACalpha	chr14	154855	160386	Coding
PF3D7_1404700	chr14	160928	162542	Coding
PF3D7_1404800	chr14	163283	168162	Coding
PF3D7_1404900	chr14	168515	171941	Coding
PF3D7_1405000	chr14	171985	175299	Coding
PF3D7_1405100	chr14	175043	179843	Coding
BET5	chr14	180266	181742	Coding
PF3D7_1405300	chr14	181855	185353	Coding
MutS	chr14	185138	190524	Coding
CBWD1	chr14	190754	192994	Coding
RNR	chr14	192727	194345	Coding
PF3D7_1405700	chr14	196106	199602	Coding
BOP1	chr14	200101	204702	Coding
PF3D7_1405900	chr14	204930	209333	Coding
RBM8A	chr14	210252	211328	Coding
PF3D7_1406100	chr14	211139	215915	Coding
SPT6	chr14	217394	227116	Coding
GDPD	chr14	227948	230574	Coding
PPR1	chr14	230607	232875	Coding
WDR65	chr14	233001	237744	Coding
ClpC	chr14	238872	244318	Coding
VPS29	chr14	244331	246273	Coding
GAPM3	chr14	246052	249607	Coding
RlmN	chr14	250334	252921	Coding
CCp3	chr14	253542	257360	Coding
NOP1	chr14	258164	260710	Coding
PF3D7_1407200	chr14	260615	262717	Coding
PRP38B	chr14	263070	267617	Coding
PF3D7_1407400	chr14	267209	269438	Coding
TRM112	chr14	269535	271698	Coding
PF3D7_1407600	chr14	271014	277357	Coding
PF3D7_1407700	chr14	279176	280673	Coding
PM4	chr14	282209	286187	Coding
PMI	chr14	287116	291277	Coding
PMII	chr14	292244	295261	Coding
PMIII	chr14	296683	299101	Coding
AP2-G2	chr14	300579	306041	Coding
PF3D7_1408300	chr14	312569	313296	Coding
FANCJ	chr14	313838	318345	Coding
PF3D7_1408500	chr14	319847	321454	Coding
PF3D7_1408600	chr14	322243	324322	Coding
PF3D7_1408700	chr14	324334	347119	Coding
PF3D7_1408800	chr14	348831	350857	Coding
PF3D7_1408900	chr14	350700	352431	Coding
PF3D7_1409000	chr14	352521	355754	Coding
PF3D7_1409100	chr14	355859	360616	Coding
PF3D7_1409200	chr14	360234	362579	Coding
DDI1	chr14	362619	364640	Coding
PF3D7_1409400	chr14	365269	367978	Coding
PF3D7_1409500	chr14	369422	373409	Coding
PF3D7_1409600	chr14	373950	377186	Coding
PF3D7_1409700	chr14	377013	380614	Coding
CELF2	chr14	382261	386166	Coding
CDS	chr14	387792	392617	Coding
EMC2	chr14	392855	394689	Coding
PF3D7_1410100	chr14	395877	398406	Coding
CTPS	chr14	399105	403567	Coding
PF3D7_1410300	chr14	403607	418311	Coding
RAP1	chr14	419442	423481	Coding
PF3D7_1410500	chr14	423495	424842	Coding
eIF2gamma	chr14	425584	429101	Coding
PF3D7_1410700	chr14	429125	431542	Coding
PF3D7_1410800	chr14	432899	435698	Coding
PF3D7_1410900	chr14	436329	440098	Coding
PF3D7_1411000	chr14	440206	447773	Coding
PF3D7_1411100	chr14	447469	451755	Coding
ROM8	chr14	451761	456500	Coding
PF3D7_1411300	chr14	457646	461237	Coding
PREX	chr14	460578	467594	Coding
PF3D7_1411500	chr14	468631	472384	Coding
Obg1	chr14	472825	474880	Coding
PF3D7_1411700	chr14	474972	477365	Coding
PF3D7_1411800	chr14	477095	479654	Coding
PF3D7_1411900	chr14	479713	482052	Coding
PF3D7_1412000	chr14	482070	484006	Coding
MCMBP	chr14	484274	487738	Coding
PF3D7_1412200	chr14	487436	490380	Coding
NTF2	chr14	491286	492947	Coding
PF3D7_1412400	chr14	493932	505187	Coding
ACT2	chr14	506478	509453	Coding
DHS	chr14	509238	511218	Coding
PF3D7_1412700	chr14	511818	516959	Coding
NMT	chr14	515932	519380	Coding
PF3D7_1412900	chr14	519028	523889	Coding
PF3D7_1413000	chr14	523890	525305	Coding
PF3D7_1413100	chr14	527132	529234	Coding
PF3D7_1413200	chr14	530058	532455	Coding
PF3D7_1413300	chr14	532707	533532	Coding
PF3D7_1413400	chr14	533951	536207	Coding
SufC	chr14	536446	538247	Coding
PF3D7_1413600	chr14	538869	540572	Coding
PF3D7_1413700	chr14	540168	546533	Coding
DPH1	chr14	546796	549599	Coding
PF3D7_1413900	chr14	550913	553649	Coding
RPN13	chr14	552757	555969	Coding
PF3D7_1414100	chr14	557487	562812	Coding
PF3D7_1414200	chr14	562981	566801	Coding
PF3D7_1414300	chr14	570027	571644	Coding
PP1	chr14	573759	577168	Coding
ABCk2	chr14	577208	589915	Coding
Pgt1	chr14	590603	592740	Coding
PF3D7_1414700	chr14	592791	598162	Coding
SMB1	chr14	599435	601403	Coding
PF3D7_1414900	chr14	601981	605559	Coding
UDG	chr14	606246	607405	Coding
PF3D7_1415100	chr14	608580	611484	Coding
PF3D7_1415200	chr14	611486	613217	Coding
PF3D7_1415300	chr14	613736	616628	Coding
PF3D7_1415400	chr14	617813	623560	Coding
PF3D7_1415500	chr14	623840	628505	Coding
PF3D7_1415600	chr14	628620	633494	Coding
SPT	chr14	634236	637046	Coding
KsgA1	chr14	639678	641985	Coding
PF3D7_1415900	chr14	641606	642984	Coding
PF3D7_1416000	chr14	643914	644989	Coding
SEY1	chr14	645055	648793	Coding
MCA3	chr14	648910	658762	Coding
PF3D7_1416300	chr14	658760	660974	Coding
PF3D7_1416400	chr14	661098	665295	Coding
GDH1	chr14	667206	669129	Coding
PF3D7_1416600	chr14	669374	679741	Coding
PF3D7_1416700	chr14	680612	682264	Coding
KRS2	chr14	682466	685191	Coding
