Gene	Chrom	Start	End	Coding
PF3D7_0926500	9	1074538	1083991	1
PF3D7_0926600	9	1084696	1089093	1
NADSYN	9	1089380	1092648	1
PF3D7_0926800	9	1092809	1096677	1
PF3D7_0926900	9	1096771	1098919	1
PF3D7_0927100	9	1099900	1101387	1
PF3D7_0927200	9	1106517	1112880	1
FH	9	1113549	1116338	1
PF3D7_0927400	9	1116416	1119775	1
PF3D7_0927500	9	1119831	1122373	1
PF3D7_0927600	9	1122096	1125906	1
PPP4	9	1126803	1128396	1
COX5B	9	1128345	1130169	1
PSD	9	1130507	1134907	1
COX6B	9	1134936	1136835	1
PF3D7_0928100	9	1136403	1138628	1
PF3D7_0928200	9	1139049	1142891	1
PF3D7_0928150	9	1139271	1139510	1
PF3D7_0928300	9	1142674	1144994	1
PF3D7_0928400	9	1145077	1146038	1
PF3D7_0928500	9	1145092	1147569	1
PF3D7_0928600	9	1147690	1149688	1
PF3D7_0928700	9	1149710	1155532	1
PF3D7_0928800	9	1155523	1159304	1
TAF7	9	1160773	1162919	1
PF3D7_0929100	9	1162923	1166821	1
PF3D7_0929200	9	1166823	1169752	1
PF3D7_0929300	9	1171132	1173562	1
RhopH2	9	1173579	1181380	1
PF3D7_0929500	9	1180983	1181996	1
PF3D7_0929600	9	1182575	1184144	1
PF3D7_0929700	9	1184754	1186269	1
PF3D7_0929800	9	1186606	1186902	1
PF3D7_0929900	9	1187369	1189282	1
PF3D7_0930000	9	1189646	1191322	1
PF3D7_0930100	9	1191714	1195486	1
LRR8	9	1195511	1200623	1
MSP1	9	1201305	1207576	1
PF3D7_0930400	9	1207579	1212987	1
DGK1	9	1211597	1217273	1
CYP72	9	1217433	1221199	1
PF3D7_0930700	9	1221470	1224028	1
PF3D7_0930800	9	1224476	1239586	1
NFU1	9	1246725	1248266	1
PF3D7_0931000	9	1248274	1252765	1
PF3D7_0931100	9	1253448	1257339	1
Sel2	9	1258494	1259859	1
PF3D7_0931300	9	1260984	1261969	1
PF3D7_0931400	9	1262730	1265679	1
PF3D7_0931500	9	1264738	1267766	1
PF3D7_0931600	9	1268277	1269415	1
PF3D7_0931700	9	1270155	1272656	1
PF3D7_0931800	9	1272794	1274607	1
AKLP2	9	1274656	1277085	1
PF3D7_0932000	9	1277432	1279277	1
PF3D7_0932100	9	1278479	1284699	1
PFN	9	1286481	1289644	1
M18AAP	9	1288799	1291543	1
RF1	9	1291568	1293643	1
DHHC6	9	1293832	1297076	1
RPS6	9	1297285	1298239	1
PF3D7_0932700	9	1298749	1302703	1
CSE1	9	1302916	1308589	1
PF3D7_0932900	9	1309010	1310544	1
PF3D7_0933000	9	1310704	1314101	1
PF3D7_0933100	9	1314184	1317597	1
PF3D7_0933200	9	1317759	1319756	1
PF3D7_0933300	9	1319902	1323588	1
PF3D7_0933400	9	1323597	1324805	1
PF3D7_0933500	9	1324974	1329878	1
QCR1	9	1330167	1333406	1
PF3D7_0933700	9	1334102	1335151	1
PF3D7_0933800	9	1335740	1337947	1
PF3D7_0933900	9	1337868	1339664	1
PF3D7_0934000	9	1339791	1342470	1
XPD	9	1342715	1346826	1
PF3D7_0934200	9	1346627	1347508	1
ATP8	9	1347715	1349000	1
PF3D7_0934500	9	1350428	1353738	1
PF3D7_0934600	9	1354207	1355815	1
PF3D7_0934700	9	1357159	1360704	1
PKAc	9	1360721	1364051	1
PF3D7_0934900	9	1364066	1366174	1
SNRPB2	9	1366182	1367150	1
KSH1	9	1367396	1367930	1
VPS33	9	1368257	1372877	1
PF3D7_0935300	9	1372874	1374250	1
PF3D7_0935390	9	1376975	1381482	0
GDV1	9	1377653	1381134	1
GEXP22	9	1399892	1402702	1
GIG	9	1403986	1407459	1
PF3D7_0935700	9	1408214	1410316	1
CLAG9	9	1412562	1419940	1
REX1	9	1419960	1424840	1
REX2	9	1426152	1428942	1
ETRAMP9	9	1429554	1431890	1
PF3D7_0936200	9	1432339	1435093	1
REX3	9	1435767	1439273	1
REX4	9	1439258	1442180	1
VAP1	9	1443260	1445400	1
GEXP5	9	1445945	1448525	1
PF3D7_0936700	9	1454422	1455720	1
PF3D7_0936800	9	1457833	1460579	1
PF3D7_0936900	9	1462400	1463659	0
PF3D7_0937000	9	1465306	1467827	1
PF3D7_0937100	9	1468280	1469641	1
PF3D7_0937200	9	1471599	1473298	1
PF3D7_1000700	10	54542	55498	0
PF3D7_1000800	10	57968	58980	0
PF3D7_1000900	10	60024	61365	0
PfJ13	10	62926	64808	1
ACBP2	10	69800	71269	1
PF3D7_1001300	10	72601	74029	1
XL1	10	74612	78819	1
ETRAMP10	10	80302	82576	1
XL2	10	85910	91177	1
PF3D7_1001700	10	92437	94615	1
PF3D7_1001800	10	95930	97877	1
PfJ23	10	99001	100443	1
PF3D7_1002000	10	102837	105100	1
PTP5	10	106648	109855	1
PArt	10	110388	116655	1
PF3D7_1002300	10	117242	118534	1
TRA2B	10	120336	125104	1
PF3D7_1002500	10	123345	125606	1
PF3D7_1002600	10	125343	127695	1
PF3D7_1002700	10	128151	132481	1
PF3D7_1002800	10	132914	138022	1
PF3D7_1002900	10	138050	140161	1
PF3D7_1003000	10	141402	147095	1
C4AP3	10	147104	148711	1
PF3D7_1003200	10	149289	150204	1
ARD1	10	150176	151598	1
PF3D7_1003400	10	152012	158777	1
PF3D7_1003500	10	159811	163428	1
IMC1c	10	164213	166726	1
PF3D7_1003700	10	166171	171640	1
EFTUD2	10	171827	177146	1
PF3D7_1003900	10	177921	178870	1
PF3D7_1004000	10	179019	180699	1
PF3D7_1004100	10	182244	187100	1
PF3D7_1004200	10	187192	196990	1
PF3D7_1004300	10	198954	204653	1
PF3D7_1004400	10	206616	210233	1
PF3D7_1004500	10	211256	215179	1
PF3D7_1004600	10	215344	219759	1
PF3D7_1004700	10	219826	221789	1
AAC2	10	221826	223568	1
PF3D7_1004900	10	224040	225383	1
MRSapi	10	225274	228144	1
UTP25	10	228405	232553	1
PF3D7_1005200	10	232315	233024	1
PF3D7_1005300	10	233285	234473	1
PF3D7_1005400	10	234795	235745	1
UPF1	10	236121	242888	1
PF3D7_1005600	10	243559	247064	1
PF3D7_1005700	10	247095	250492	1
PF3D7_1005800	10	250971	252615	1
PF3D7_1005900	10	253544	255931	1
NOT5	10	258913	261461	1
ALBA3	10	261496	263974	1
PF3D7_1006300	10	265750	266836	1
PF3D7_1006400	10	266941	269894	1
PF3D7_1006500	10	270312	272018	1
PhLP3	10	272223	273497	1
PF3D7_1006700	10	273590	275557	1
GBP2	10	276414	280198	1
PF3D7_1006900	10	281002	283515	1
TMEM147	10	283801	286957	1
PF3D7_1007100	10	286522	287473	1
PF3D7_1007200	10	287506	291608	1
PF3D7_1007300	10	292725	296323	1
PF3D7_1007400	10	296332	298001	1
PF3D7_1007500	10	298184	298889	1
PF3D7_1007600	10	298895	300912	1
AP2-I	10	300187	306443	1
PF3D7_1007800	10	310582	314699	1
EIF3D	10	315678	318941	1
HDA2	10	320042	328566	1
PHD1	10	329517	343662	1
PF3D7_1008200	10	343267	344912	1
RPT2	10	346376	349197	1
PF3D7_1008300	10	346407	346514	0
PF3D7_1008500	10	349785	355986	1
PF3D7_1008600	10	357345	358463	1
PF3D7_1008700	10	359585	364762	1
NOP5	10	365276	368387	1
AK1	10	368805	370636	1
DPH5	10	370903	372283	1
PF3D7_1009100	10	372519	374072	1
PF3D7_1009200	10	374378	377772	1
PF3D7_1009300	10	377760	379943	1
ZNF2	10	381136	382816	1
PF3D7_1009500	10	382660	385664	1
PPM10	10	386757	388733	1
PF3D7_1009700	10	388599	393165	1
PF3D7_1009800	10	393189	398429	1
PF3D7_1009900	10	399176	402012	1
PF3D7_1010000	10	401525	402978	1
PF3D7_1010100	10	403619	404723	1
PF3D7_1010200	10	404903	411445	1
SDH4	10	412469	415659	1
PF3D7_1010400	10	415404	417471	1
PF3D7_1010500	10	417705	419318	1
eIF2beta	10	419366	422371	1
PF3D7_1010700	10	422698	424573	1
PF3D7_1010800	10	424586	426140	1
PF3D7_1010900	10	426423	428531	1
ISP1	10	428682	430858	1
PF3D7_1011100	10	432120	436309	1
BET1	10	436924	437944	1
ARV1	10	438247	440791	1
PF3D7_1011400	10	440646	442154	1
PF3D7_1011500	10	442910	444911	1
PF3D7_1011600	10	445004	447552	1
RAD23	10	448601	451031	1
PREBP	10	452765	459985	1
HO	10	460036	462335	1
PF3D7_1012000	10	462633	467542	1
PF3D7_1012100	10	467551	470056	1
RA	10	470483	472274	1
QCR7	10	472319	474109	1
HGPRT	10	474731	477029	1
PF3D7_1012500	10	477806	481170	1
GMPS	10	481939	484906	1
NIF4	10	485372	491888	1
PF3D7_1012800	10	492014	496309	1
ATG18	10	495293	499172	1
PF3D7_1013000	10	499604	502530	1
UTP13	10	502323	508664	1
PF3D7_1013200	10	509224	515598	1
PF3D7_1013300	10	515235	518137	1
PF3D7_1013400	10	518542	522542	1
PI-PLC	10	526794	531607	1
PF3D7_1013600	10	532203	540273	1
PF3D7_1013700	10	540590	541993	1
PF3D7_1013800	10	542175	545149	1
PF3D7_1013900	10	545670	549791	1
FS	10	550352	553031	1
MSA180	10	554233	560227	1
HAP2	10	560538	563353	1
PF3D7_1014300	10	564313	573464	1
MRK	10	573536	576191	1
PF3D7_1014500	10	576227	580845	1
ADA2	10	580588	591074	1
PHB2	10	594862	596440	1
PF3D7_1014800	10	596497	600413	1
KIC8	10	600950	608809	1
PF3D7_1015000	10	610620	612631	1
PF3D7_1015100	10	612249	614317	1
CysRS	10	614363	618032	1
METAP1b	10	617544	620659	1
PF3D7_1015400	10	620802	623974	1
PF3D7_1015500	10	623873	626190	1
HSP60	10	626211	629040	1
PF3D7_1015700	10	629909	632135	1
PF3D7_1015800	10	632488	635500	1
ENO	10	636671	639498	1
PF3D7_1016000	10	640507	643699	1
PF3D7_1016100	10	643558	644331	1
PF3D7_1016200	10	645557	647959	1
GBP130	10	648012	654565	1
FIKK10.1	10	656455	659983	1
PF3D7_1016500	10	660965	664407	1
PF3D7_1016600	10	665222	667054	1
PF3D7_1016700	10	668764	673661	1
PF3D7_1016800	10	674416	678495	1
ETRAMP10.3	10	680750	683255	1
PF3D7_1017000	10	684798	689366	1
RON12	10	689308	692024	1
PF3D7_1017200	10	692426	694218	1
GRASP	10	694276	696787	1
PMM	10	697137	700274	1
ELC	10	701258	703707	1
PF3D7_1017600	10	704574	708773	1
PF3D7_1017700	10	708922	711037	1
PF3D7_1017800	10	710430	714997	1
RPN5	10	715264	718031	1
PF3D7_1018000	10	718371	720178	1
PF3D7_1018100	10	720551	721399	1
PPP8	10	721351	728431	1
PF3D7_1018300	10	729698	733223	1
PF3D7_1018400	10	734360	735786	1
RDS3	10	735567	737313	1
PF3D7_1018600	10	737590	745840	1
PF3D7_1018700	10	744974	749556	1
PF3D7_1018800	10	749573	753145	1
PF3D7_1018900	10	752748	755185	1
PF3D7_1019000	10	756646	765280	1
PF3D7_1019100	10	765846	772310	1
PF3D7_1019200	10	773531	774490	1
PF3D7_1019300	10	774610	783466	1
PF3D7_1019400	10	785374	787414	1
PF3D7_1019500	10	787427	795435	1
PF3D7_1019600	10	795758	800122	1
PF3D7_1019700	10	800211	803696	1
PF3D7_1019800	10	804328	807582	1
ATG8	10	808483	810465	1
RBM34	10	810485	813996	1
PF3D7_1020100	10	813999	815283	1
PF3D7_1020200	10	816038	818991	1
PF3D7_1020300	10	819637	822447	1
RCM1	10	822220	824901	1
PF3D7_1020500	10	825330	826971	1
PF3D7_1020600	10	827488	834798	1
PF3D7_1020700	10	834833	840001	1
DLAT	10	840010	843472	1
ARF1	10	844628	847550	1
PF3D7_1021000	10	848471	850485	1
PF3D7_1021100	10	850616	856824	1
PF3D7_1021200	10	857492	859989	1
PF3D7_1021300	10	860822	863146	1
PF3D7_1021400	10	863425	867311	1
ROK1	10	867337	870148	1
DPA	10	870416	873015	1
PF3D7_1021700	10	872294	895304	1
SEA1	10	895818	903665	1
PF3D7_1021900	10	904858	914036	1
PF3D7_1022000	10	918062	925141	1
PF3D7_1022100	10	925036	926519	1
PF3D7_1022200	10	926542	929405	1
ZIPCO	10	931776	934833	1
SRSF4	10	939330	942546	1
CS	10	943794	946858	1
Kelch10	10	948397	952528	1
PLSCR	10	951189	953537	1
ISPG	10	955084	958629	1
ApiCOX13	10	958464	960482	1
PF3D7_1023000	10	960653	962723	1
PF3D7_1023100	10	963497	980560	1
OMPDC	10	981920	983627	1
PF3D7_1023300	10	983518	985785	1
PF3D7_1023400	10	984452	987300	1
PF3D7_1023500	10	986993	987310	1
PF3D7_1023600	10	987358	990148	1
PF3D7_1023700	10	991147	993420	1
PF3D7_1023800	10	994299	997092	1
CHD1	10	996807	1010012	1
PF3D7_1024000	10	1014459	1016982	1
PF3D7_1024100	10	1016823	1020866	1
PF3D7_1024200	10	1020895	1022060	1
ATPTG10	10	1022202	1023132	1
PF3D7_1024400	10	1023189	1025165	1
PF3D7_1024500	10	1025576	1027071	1
PF3D7_1024600	10	1026920	1029574	1
PF3D7_1024700	10	1029659	1031835	1
EXP3	10	1032432	1040157	1
PF3D7_1024900	10	1039937	1045239	1
EPS15	10	1045271	1051309	1
GFPT	10	1051357	1055540	1
ATP12	10	1055678	1057237	1
PF3D7_1025300	10	1057640	1060718	1
PF3D7_1025400	10	1060944	1067485	1
PF3D7_1025500	10	1067652	1086992	1
COX17	10	1087985	1088417	1
PF3D7_1025700	10	1088931	1089909	1
C4AP2	10	1089527	1090903	1
PF3D7_1025900	10	1090935	1098006	1
PF3D7_1026000	10	1098008	1100175	1
PF3D7_1026100	10	1101024	1103427	1
PF3D7_1026200	10	1103231	1105245	1
PF3D7_1026300	10	1105482	1109722	1
CDC20	10	1109794	1111976	1
PF3D7_1026500	10	1112098	1113190	1
PF3D7_1026600	10	1113232	1119224	1
RPS2	10	1121930	1124959	1
HCS1	10	1125283	1126167	1
PF3D7_1027000	10	1126277	1132406	1
MPP10	10	1133359	1136667	1
PF3D7_1027200	10	1136887	1140020	1
nPrx	10	1139669	1144013	1
RPB7	10	1145400	1147484	1
PF3D7_1027500	10	1147866	1148213	1
SPO11-2	10	1148267	1150490	1
CEN3	10	1150507	1152207	1
RPL3	10	1153081	1155488	1
DHHC10	10	1156648	1158980	1
PF3D7_1028000	10	1159580	1163736	1
PPO	10	1163786	1165615	1
PF3D7_1028200	10	1165685	1167543	1
EBP2	10	1167709	1169301	1
PF3D7_1028400	10	1169547	1171684	1
PF3D7_1028500	10	1171988	1175373	1
PF3D7_1028600	10	1176028	1177887	1
MTRAP	10	1179469	1183381	1
PF3D7_1028800	10	1183033	1184346	1
IMC1m	10	1184559	1186461	1
PF3D7_1029000	10	1187503	1189589	0
PF3D7_1029100	10	1189990	1195098	1
PF3D7_1029200	10	1195142	1197783	1
PF3D7_1029300	10	1197379	1200268	1
CDC50C	10	1200735	1203235	1
PF3D7_1029500	10	1204346	1204762	1
ADA	10	1204815	1207912	1
PF3D7_1029700	10	1208198	1210914	1
HPR2	10	1211524	1213888	1
PF3D7_1029900	10	1216830	1222661	1
SPT4	10	1223136	1224517	1
PRP22	10	1223717	1229643	1
CLAMP	10	1229987	1233020	1
PF3D7_1030300	10	1233044	1238180	1
PF3D7_1030400	10	1241767	1242977	1
RPN9	10	1243547	1245815	1
KAE1	10	1245421	1247811	1
PF3D7_1030700	10	1248115	1249462	1
PF3D7_1030800	10	1249480	1250925	1
P28	10	1251151	1251807	1
P25	10	1253373	1254412	1
PF3D7_1031100	10	1254553	1256102	1
MORN1	10	1256560	1258903	1
PF3D7_1031300	10	1259098	1263892	1
OTU	10	1263906	1269524	1
DDX3X	10	1269537	1274166	1
GEXP15	10	1274939	1280545	1
I3	10	1280547	1282279	1
PF3D7_1031800	10	1282058	1284276	1
PF3D7_1031900	10	1284588	1287287	1
RimM	10	1287320	1290508	1
DCP1	10	1292394	1298406	1
PF3D7_1032200	10	1298327	1299141	1
PF3D7_1032300	10	1299692	1302667	1
PIGA	10	1302298	1305315	1
Der1-2	10	1305485	1308052	1
PF3D7_1032600	10	1308244	1310077	1
PF3D7_1032700	10	1310085	1313049	1
LRR1	10	1313214	1315135	1
PF3D7_1032900	10	1315145	1321148	1
HPR1	10	1321359	1323742	1
AdoMetDC/ODC	10	1323813	1331955	1
ETRAMP10.2	10	1333997	1336551	1
PF3D7_1033300	10	1337559	1339195	1
HAD1	10	1339140	1341120	1
WDR70	10	1341631	1344010	1
CEF1	10	1344081	1347509	1
BDP1	10	1347681	1350687	1
PF3D7_1033800	10	1351197	1353284	1
PF3D7_1033900	10	1354427	1357118	1
SLY1	10	1359257	1361309	1
PF3D7_1034100	10	1362149	1363069	1
TLAP2	10	1365099	1366691	1
SDHA	10	1366770	1369652	1
PF3D7_1034500	10	1369717	1376708	1
IF3b	10	1376452	1377978	1
PF3D7_1034700	10	1378257	1379876	1
PF3D7_1034800	10	1379950	1382660	1
MRScyt	10	1383164	1386554	1
PF3D7_1035000	10	1386295	1390034	1
PF3D7_1035100	10	1391390	1393405	1
PF3D7_1035200	10	1393856	1397323	1
GLURP	10	1398801	1403741	1
MSP3	10	1403807	1406234	1
MSP6	10	1406658	1409053	1
H101	10	1409095	1410806	1
DBLMSP	10	1412641	1416363	1
M712	10	1419703	1423290	1
MAAP	10	1423666	1425959	1
MSP11	10	1426843	1429332	1
DBLMSP2	10	1432498	1434786	1
LSA1	10	1436316	1439804	1
PF3D7_1036500	10	1440686	1443875	1
PF3D7_1036600	10	1444154	1446062	1
PhLP2	10	1445542	1447915	1
ACT	10	1447919	1451772	1
PF3D7_1036900	10	1452558	1460998	1
REV3	10	1461927	1469867	1
PyKII	10	1469672	1472655	1
PF3D7_1037200	10	1473514	1476860	1
AAC1	10	1476917	1480703	1
PF3D7_1037400	10	1481557	1486315	1
DYN2	10	1487741	1490305	1
XPB	10	1490767	1494398	1
ERH	10	1495330	1496999	1
PF3D7_1037800	10	1497096	1502155	1
PF3D7_1037900	10	1502362	1504802	1
PF3D7_1038000	10	1504966	1507544	1
PF3D7_1038100	10	1507084	1510762	1
PF3D7_1038200	10	1511160	1512081	1
PF3D7_1038300	10	1512190	1514416	1
Pf11-1	10	1518290	1548390	1
PF3D7_1038500	10	1547991	1550117	1
PF3D7_1038600	10	1551088	1553687	1
PF3D7_1038700	10	1553957	1555870	1
PF3D7_1038800	10	1556587	1561332	1
PF3D7_1038900	10	1561978	1564670	1
FIKK10.2	10	1567784	1572695	1
PF3D7_1039100	10	1574060	1575948	0
PF3D7_1039200	10	1576441	1576991	0
PF3D7_1039400	10	1587152	1588498	0
EPF1	10	1590146	1590973	0
MC-2TM	10	1591578	1592367	1
EPF3	10	1594503	1595277	1
EPF4	10	1596487	1597605	1
PF3D7_1040200	10	1605876	1607228	1
PF3D7_1100600	11	54423	55371	0
PF3D7_1100700	11	56792	57840	0
PF3D7_1101000	11	64441	64842	0
PF3D7_1101900	11	90446	90874	0
PF3D7_1102100	11	104300	104852	0
PF3D7_1102200	11	105357	107235	1
PF3D7_1102300	11	109829	111884	1
PPCS	11	114236	118021	1
GEXP02	11	118504	122768	1
GEXP14	11	123216	124749	1
ETRAMP11.1	11	127762	130186	1
ETRAMP11.2	11	129265	132824	1
PF3D7_1102900	11	136578	137625	1
PF3D7_1103000	11	138646	139034	1
PF3D7_1103200	11	143353	143425	0
PF3D7_1103300	11	144841	144939	0
SufD	11	145836	151037	1
PF3D7_1103500	11	151196	154519	1
ALP2a	11	156062	158420	1
CK2beta1	11	159527	161502	1
NOT1	11	162259	174387	1
PF3D7_1103900	11	175047	175501	1
PF3D7_1104000	11	175085	178257	1
SYN13	11	178821	181341	1
SNF2L	11	182007	187692	1
PF3D7_1104300	11	190492	195121	1
Trx-mero	11	196227	198859	1
PF3D7_1104500	11	199103	201037	1
PF3D7_1104600	11	202330	204261	1
RPC25	11	204272	205928	1
PF3D7_1104800	11	206335	210051	1
PF3D7_1104900	11	212772	220288	1
H4	11	219926	223878	1
H2B	11	225227	226943	1
WDR8	11	228159	231014	1
PF3D7_1105300	11	231469	234881	1
RPS4	11	235266	238856	1
CEN4	11	239262	241179	1
PTEX88	11	240616	245317	1
RTCB	11	246768	249431	1
PF3D7_1105800	11	250276	253352	1
PF3D7_1105900	11	254523	254921	1
RUVB2	11	255011	257735	1
PF3D7_1106100	11	258508	259998	1
PF3D7_1106200	11	260554	263407	1
XRN1	11	262911	266839	1
PF3D7_1106400	11	267237	268354	1
PF3D7_1106500	11	268176	274697	1
PF3D7_1106600	11	275163	279995	1
DNA2	11	279803	283029	1
pTKL	11	283337	289495	1
PF3D7_1106900	11	289667	290290	1
LSM4	11	290954	292740	1
PF3D7_1107100	11	293534	297356	1
PF3D7_1107200	11	297359	301207	1
PAIP1	11	300943	316691	1
RAD51	11	317615	319552	1
PF3D7_1107500	11	319592	321540	1
PF3D7_1107600	11	321886	325323	1
PES	11	326603	329176	1
MSCS	11	343913	349351	1
PF3D7_1108000	11	351860	354337	1
PF3D7_1108100	11	355724	360711	1
DTD	11	360881	362238	1
PCD	11	362243	363831	1
CK2alpha	11	363945	366461	1
SCS-alpha	11	366977	369608	1
ERC	11	369068	371707	1
Pfj2	11	372099	376865	1
PF3D7_1108800	11	377740	378396	1
PF3D7_1108900	11	378740	380796	1
PF3D7_1109000	11	381154	381259	0
PF3D7_1109100	11	382557	387277	1
PF3D7_1109200	11	387748	389620	1
ENP1	11	390055	394326	1
PF3D7_1109300	11	390441	390508	0
PF3D7_1109500	11	391061	391145	0
PF3D7_1109600	11	391758	391840	0
PF3D7_1109700	11	392510	392712	0
PF3D7_1109800	11	395252	395336	0
RPL36	11	396205	398339	1
PF3D7_1110000	11	398442	399490	1
PF3D7_1110100	11	400063	403317	1
PRPF6	11	405087	410073	1
PF3D7_1110300	11	409782	412622	1
PF3D7_1110400	11	412246	420738	1
VPS35	11	421374	425853	1
PF3D7_1110600	11	425857	427801	1
ALP1	11	427896	430361	1
PF3D7_1110800	11	429897	431828	1
PF3D7_1110900	11	431833	434308	1
PF3D7_1111000	11	434474	436923	1
RFC5	11	436628	438959	1
PF3D7_1111200	11	439250	441856	1
BOS1	11	442112	444385	1
PF3D7_1111400	11	444782	445807	1
PF3D7_1111500	11	445809	446947	1
PF3D7_1111600	11	448912	451698	1
PF3D7_1111700	11	451922	455003	1
PF3D7_1111800	11	455313	457030	1
PF3D7_1111900	11	457356	459438	1
PF3D7_1112000	11	459454	461568	1
PF3D7_1112100	11	461766	469974	1
COQ4	11	470541	471608	1
PF3D7_1112300	11	471687	474753	1
PF3D7_1112400	11	475347	476522	1
PF3D7_1112500	11	476989	478637	1
PF3D7_1112600	11	478651	481414	1
PF3D7_1112700	11	481830	485831	1
PF3D7_1112800	11	486329	487666	1
PF3D7_1112900	11	487814	490238	1
PF3D7_1113000	11	491069	510781	1
PRL	11	510703	516323	1
PF3D7_1113200	11	516403	518420	1
UGT	11	518688	520690	1
DSK2	11	521020	522963	1
PF3D7_1113500	11	523510	526869	1
PF3D7_1113600	11	526884	529092	1
GLO1	11	529103	530687	1
PF3D7_1113800	11	530740	533858	1
MAPK2	11	534973	536499	1
PF3D7_1114000	11	537647	538297	1
ROM1	11	539792	542025	1
PF3D7_1114200	11	542108	546077	1
PF3D7_1114300	11	546632	546979	0
PF3D7_1114400	11	547383	549296	1
PF3D7_1114500	11	549849	551943	1
PF3D7_1114600	11	552259	553266	1
CLK3	11	553917	559114	1
G3PDH	11	558924	561433	1
PF3D7_1114900	11	561660	569505	1
PF3D7_1115000	11	569509	570889	1
PF3D7_1115100	11	570914	573409	1
SET7	11	574690	580622	1
FP2B	11	580697	583509	1
FP3	11	583893	586325	1
CYP19B	11	589237	591038	1
FP2A	11	591136	594805	1
PF3D7_1115800	11	595116	598541	1
DHHC9	11	598674	602767	1
RON4	11	602440	607471	1
PF3D7_1116100	11	607683	615009	1
PDX2	11	615730	617191	1
CYP19C	11	617528	620150	1
SEC12	11	619245	622345	1
FT2	11	622544	626072	1
STT3	11	626070	629940	1
DPAP1	11	630359	634006	1
HSP101	11	635806	641374	1
PF3D7_1116900	11	644100	645537	1
PF3D7_1117000	11	646922	651343	1
UCH54	11	652399	654424	1
PF3D7_1117200	11	654762	660420	1
PF3D7_1117300	11	661949	662633	1
PF3D7_1117400	11	663535	665778	1
TyrRSapi	11	666027	667977	1
ICT1	11	668095	670115	1
RAN	11	670173	673050	1
MLH	11	673771	677584	1
PF3D7_1117900	11	677741	683573	1
PF3D7_1118000	11	683845	685616	1
AP1S	11	686272	688530	1
PF3D7_1118200	11	688128	692106	1
PF3D7_1118300	11	693215	699458	1
HAD4	11	699508	702063	1
NOP56	11	702276	705399	1
MYST	11	704987	707585	1
MLC-B	11	707860	713551	1
ARC40	11	714095	716553	1
PF3D7_1118900	11	716730	718412	1
PF3D7_1119000	11	718042	720478	1
PF3D7_1119100	11	720555	722354	1
PF3D7_1119200	11	722046	723551	1
U2AF1	11	724087	725951	1
PF3D7_1119400	11	726905	735137	1
PF3D7_1119500	11	736057	737776	1
PF3D7_1119600	11	738041	742201	1
PF3D7_1119700	11	743663	746472	1
SEC16	11	748255	755195	1
PF3D7_1120000	11	755951	760604	1
PGM1	11	760859	763812	1
PF3D7_1120200	11	764390	766081	1
MIT1	11	766084	768879	1
PF3D7_1120400	11	768725	771841	1
PF3D7_1120500	11	771490	775327	1
PF3D7_1120600	11	775233	783909	1
PF3D7_1120700	11	783924	789129	1
PF3D7_1120800	11	789560	790262	1
HSBP	11	790267	791082	1
DHHC3	11	792188	794151	1
PF3D7_1121100	11	793500	800524	1
PF3D7_1121200	11	800552	801465	1
TKL2	11	801809	808198	1
PF3D7_1121400	11	810210	812290	1
PF3D7_1121500	11	812583	814130	1
EXP1	11	814343	818094	1
GCN20	11	818268	822945	1
PF3D7_1121800	11	823239	829313	1
PF3D7_1121900	11	835823	837872	1
PF3D7_1122000	11	837912	840125	1
GPI16	11	840282	842499	1
JmjC3	11	842501	845743	1
PF3D7_1122300	11	846929	848014	1
PF3D7_1122400	11	848748	852976	1
KIC10	11	852985	859371	1
PF3D7_1122600	11	859451	868220	1
PF3D7_1122700	11	868275	869789	1
CDPK6	11	871050	877707	1
PF3D7_1122900	11	878969	895273	1
PF3D7_1123000	11	895885	906868	1
CDPK7	11	909056	916804	1
LRR11	11	917394	921163	1
PF3D7_1123300	11	921384	924526	1
ERF3	11	924653	927965	1
GP2	11	928601	933649	1
PF3D7_1123600	11	934715	938597	1
PF3D7_1123700	11	938756	940010	1
SMC5	11	940025	944624	1
SNU13	11	944850	946524	1
ERO1	11	947614	951244	1
BDCP	11	950693	956865	1
PF3D7_1124200	11	956931	959950	1
PF3D7_1124300	11	961072	964480	1
LSM1	11	964315	965485	1
pdhA	11	966719	969467	1
EK	11	968959	973122	1
MGE1	11	973924	976068	1
RRS1	11	976196	977963	1
RPL35	11	980411	983385	1
PF3D7_1125000	11	983393	985829	1
ICAP2	11	986112	988218	1
PF3D7_1125200	11	988330	991296	1
mtRNAP	11	991682	996497	1
TIM44	11	996776	1000180	1
SNRPD1	11	1000521	1001954	1
C4AP1	11	1001988	1003900	1
PF3D7_1125700	11	1004021	1007682	1
PF3D7_1125800	11	1007693	1011537	1
PF3D7_1125900	11	1012393	1014252	1
ThrRS	11	1013901	1017911	1
ATG7	11	1018358	1022935	1
RPS18	11	1023770	1025989	1
PF3D7_1126300	11	1026914	1029706	1
MED21	11	1030509	1031799	1
PF3D7_1126500	11	1032312	1037531	1
PF3D7_1126600	11	1037626	1040420	1
ATG23	11	1040447	1048468	1
SR-MG	11	1049176	1052926	1
SNRPF	11	1052969	1054388	1
PF3D7_1127000	11	1055701	1058777	1
dUTPase	11	1059925	1061367	1
PF3D7_1127200	11	1062718	1063072	1
PF3D7_1127300	11	1063077	1064882	1
